step,time_s,vortex_signal_pa,p_upstream_pa,p_downstream_pa,pressure_drop_pa,max_lattice_velocity
30635,0.09112112206170421,1495.494545754971,8725.76972945156,3970.030612907436,4755.739116544124,0.07903989416159807
30640,0.09113599412340842,1475.9082469475215,8701.049642956292,3937.604318894595,4763.445324061697,0.07896486665950786
30645,0.09115086618511263,1461.2776855133388,8673.140446971875,3904.295438283228,4768.845008688646,0.07887291675591222
30650,0.09116573824681684,1452.2237923452258,8641.898765224782,3870.244765645237,4771.653999579545,0.07876416447536608
30655,0.09118061030852105,1449.1802209095458,8607.305565718301,3835.5960093378894,4771.709556380412,0.07863865589366567
30660,0.09119548237022526,1452.3681114440014,8569.47152044723,3800.4866063656777,4768.984914081553,0.07853148270000851
30665,0.09121035443192947,1461.785113543926,8528.637260640051,3765.0386161072397,4763.598644532811,0.07842563856036658
30670,0.09122522649363368,1477.2096540323419,8485.168132151679,3729.3505908463626,4755.817541305316,0.07830017331064427
30675,0.09124009855533789,1498.2201794138382,8439.54326678127,3693.4913403243586,4746.05192645691,0.078202320878997
30680,0.09125497061704212,1524.227899358656,8392.339060509486,3657.4963864696106,4734.842674039875,0.07811543444787357
30685,0.09126984267874633,1554.5204957443057,8344.207474725934,3621.3676449267405,4722.8398297991935,0.0780145671862097
30690,0.09128471474045054,1588.3134183411767,8295.849926095723,3585.0765040695346,4710.773422026188,0.07793396373907774
30695,0.09129958680215475,1624.8048319816826,8247.987871622578,3548.570055914341,4699.417815708237,0.07784729405829584
30700,0.09131445886385896,1663.230060342652,8201.331491370176,3511.7798337254862,4689.55165764469,0.07774427408449533
30705,0.09132933092556317,1702.9114989331201,8156.548087507222,3474.632091321004,4681.915996186218,0.07762469069649582
30710,0.09134420298726738,1743.3004041196946,8114.231926730286,3437.058465869989,4677.173460860297,0.07748833928964224
30715,0.09135907504897159,1784.007618819243,8074.877235840873,3399.0058228166313,4675.871413024242,0.07739567520965114
30720,0.0913739471106758,1824.8210671108495,8038.855912151145,3360.444187823369,4678.411724327776,0.07749240607637044
30725,0.09138881917238001,1865.708664616422,8006.401239475032,3321.3719054559197,4685.029334019112,0.07756771906023817
30730,0.09140369123408422,1906.8061324131008,7977.598526892229,3281.8174924616387,4695.78103443059,0.07762035816839319
30735,0.09141856329578844,1948.3901078680287,7952.383141271037,3241.838031311826,4710.545109959211,0.07764915870163969
30740,0.09143343535749265,1990.837969045398,7930.545922914267,3201.5143305087454,4729.031592405521,0.07765306428054516
30745,0.09144830741919686,2034.576940506789,7911.7454977424795,3160.9434171985836,4750.8020805438955,0.07763114177836757
30750,0.09146317948090107,2080.026247938183,7895.526570792079,3120.229187772556,4775.297383019522,0.07758259386108932
30755,0.09147805154260528,2127.5371606522517,7881.342942335405,3079.4721989839863,4801.870743351418,0.0775067689322194
30760,0.0914929236043095,2177.336468398235,7868.583759082927,3038.7596278677324,4829.824131215195,0.07757726865015814
30765,0.0915077956660137,2229.4790577315202,7856.601415650245,2998.1563718022517,4858.4450438479935,0.07768009462435047
30770,0.09152266772771792,2283.8146497115795,7844.739557164433,2957.698120662749,4887.041436501684,0.07775916263928585
30775,0.09153753978942213,2339.9724458173678,7832.359788433371,2917.3870358167446,4914.972752616626,0.07781352429552132
30780,0.09155241185112634,2397.3655676476815,7818.865941050407,2877.1904378299287,4941.675503220478,0.07784233302566358
30785,0.09156728391283055,2455.215048877953,7803.725051143838,2837.042652139451,4966.682399004387,0.07784484531808732
30790,0.09158215597453477,2512.591069392536,7786.484518253419,2796.849900821847,4989.634617431572,0.07782042169241388
30795,0.09159702803623898,2568.467403016688,7766.78521366794,2756.4978704334662,5010.287343234474,0.0777685280126894
30800,0.09161190009794319,2621.78388233675,7744.370555420729,2715.8613473954383,5028.509208025291,0.07768873757468087
30805,0.0916267721596474,2671.511153546785,7719.091748200114,2674.815117715197,5044.276630484917,0.07758073418942212
30810,0.09164164422135161,2716.712083715402,7690.909492753042,2633.245204798686,5057.664287954356,0.07763275869948182
30815,0.09165651628305582,2756.5947998618103,7659.89250569704,2591.0594920389526,5068.833013658088,0.07771778046853209
30820,0.09167138834476003,2790.5533531656574,7626.213171551505,2548.196857389585,5078.01631416192,0.07777905842709924
30825,0.09168626040646424,2818.1932719914203,7590.140595696448,2504.634128376975,5085.506467319474,0.077815554336384
30830,0.09170113246816845,2839.3406648077835,7552.031263695933,2460.3904217724116,5091.640841923521,0.07782627567203836
30835,0.09171600452987266,2854.0349461879705,7512.317461058949,2415.5287223188675,5096.788738740082,0.07781029285777259
30840,0.09173087659157687,2862.5065919250287,7471.49358427402,2370.154834123469,5101.338750150551,0.07776675673114118
30845,0.0917457486532811,2865.1424985889084,7430.100487455952,2324.414065474143,5105.686421981809,0.07769491523672488
30850,0.09176062071498531,2862.4424508702195,7388.708060032364,2278.486153172591,5110.221906859773,0.07759412847314087
30855,0.09177549277668952,2854.9708148677078,7347.896314694377,2232.5789815555545,5115.3173331388225,0.0775856461844052
30860,0.09179036483839373,2843.3078210817653,7308.235373084846,2186.921606479824,5121.3137666050225,0.07768941323747375
30865,0.09180523690009794,2828.0046536108457,7270.264859726756,2141.756974039957,5128.5078856867985,0.07776797429413122
30870,0.09182010896180215,2809.546044045024,7234.473341817981,2097.3345599466297,5137.138781871352,0.07781976953522184
30875,0.09183498102350636,2788.3232510125245,7201.278571475807,2053.9029898895296,5147.375581586278,0.07784331888558106
30880,0.09184985308521057,2764.619295746188,7171.009383027003,2011.7025771235521,5159.306805903451,0.07783724416563799
30885,0.09186472514691478,2738.607235827436,7143.890153883336,1970.9576659840436,5172.932487899292,0.07780028992088103
30890,0.09187959720861899,2710.3611911199628,7120.028735890772,1931.868716227871,5188.160019662901,0.07773134257289672
30895,0.0918944692703232,2679.87885121871,7099.408690481316,1894.6041960199918,5204.804494461324,0.07762944763372341
30900,0.09190934133202742,2647.1133225596504,7081.886508832407,1859.2925403791198,5222.593968453288,0.07766253164967737
30905,0.09192421339373164,2612.0114312446995,7067.194271872073,1826.0146298141167,5241.179642057956,0.07777067889484622
30910,0.09193908545543585,2574.555006256865,7054.947920820794,1794.7973994388294,5260.150521381965,0.07784870752161205
30915,0.09195395751714006,2534.8012719040944,7044.660993164207,1765.6092602968786,5279.051732867329,0.07789480777387567
30920,0.09196882957884427,2492.918345996956,7035.763362500297,1738.3579799767995,5297.405382523498,0.07790732737466856
30925,0.09198370164054848,2449.212048051759,7027.624232986046,1712.8915317435728,5314.732701242473,0.07788479658862353
30930,0.09199857370225269,2404.140826803516,7019.57840254907,1689.002205192973,5330.5761973560975,0.07782595109918125
30935,0.0920134457639569,2358.316626716214,7010.954635779757,1666.4340162626434,5344.520619517114,0.07784325504334252
30940,0.09202831782566111,2312.4908644510247,7001.104879681969,1644.8932027157455,5356.211676966223,0.07787160271786284
30945,0.09204318988736532,2267.526236361032,6989.433008436811,1624.0613779770115,5365.3716304598,0.07789435511320143
30950,0.09205806194906954,2224.3566248494976,6975.4217898744355,1603.610761424269,5371.811028450166,0.07791131200466958
30955,0.09207293401077375,2183.9386907079593,6958.656821486553,1583.2208095298365,5375.436011956716,0.07792598050396662
30960,0.09208780607247796,2147.19963346308,6938.846286892495,1562.5955271905354,5376.250759701959,0.0779548042364649
30965,0.09210267813418217,2114.9859454389316,6915.835538119971,1541.4807214320895,5374.354816687881,0.07797701053604364
30970,0.09211755019588638,2088.017745195874,6889.6157188520265,1519.6804492677222,5369.9352695843045,0.07799233847485482
30975,0.0921324222575906,2066.8525158207885,6860.325908964655,1497.071893871036,5363.254015093619,0.07800053042272398
30980,0.0921472943192948,2051.860932153239,6828.248583364647,1473.617876399453,5354.630706965194,0.07800134584769498
30985,0.09216216638099901,2043.216122890472,6793.798520968671,1449.3761856344167,5344.422335334255,0.07801731154926958
30990,0.09217703844270322,2040.8963711587112,6757.505647364757,1424.5049049075853,5333.000742457172,0.07802706249113694
30995,0.09219191050440743,2044.7000776087998,6719.992618350516,1399.2629603731848,5320.729657977331,0.07802867178350296
31000,0.09220678256611164,2054.2709054952948,6681.948224285867,1374.0052289434077,5307.942995342459,0.07802211847674005
31005,0.09222165462781587,2069.1304393268965,6644.097897042512,1349.1717429391597,5294.926154103352,0.07800746986649253
31010,0.09223652668952008,2088.715392593879,6607.172722529411,1325.2708165596619,5281.901905969749,0.07800051897540919
31015,0.09225139875122429,2112.416327661869,6571.878402810892,1302.8562915902846,5269.022111220607,0.07799520530433623
31020,0.0922662708129285,2139.6149294915326,6538.865581207136,1282.499542617596,5256.36603858954,0.07798228479909203
31025,0.09228114287463271,2169.7170623067573,6508.702853498228,1264.757372720619,5243.945480777609,0.07796221599137357
31030,0.09229601493633692,2202.1791407347164,6481.853649567167,1250.1374362137685,5231.716213353398,0.07793550908860823
31035,0.09231088699804113,2236.5258076501377,6458.657989367903,1239.0632993199806,5219.594690047922,0.07791140166993703
31040,0.09232575905974534,2272.3575763008007,6439.319897371674,1231.8416329160657,5207.478264455609,0.07789985233257493
31045,0.09234063112144955,2309.3479731721663,6423.901000876477,1228.6342542641441,5195.266746612333,0.07788300640264431
31050,0.09235550318315376,2347.230755695427,6412.320542520761,1229.4377282869864,5182.882814233774,0.07786130421275812
31055,0.09237037524485797,2385.778860516634,6404.361715361431,1234.07295016026,5170.288765201171,0.0778350946393362
31060,0.0923852473065622,2424.7777178440006,6399.683898029253,1242.1865380977426,5157.497359931511,0.07781030705947725
31065,0.0924001193682664,2463.996310838131,6397.8400533287395,1253.2649893814244,5144.575063947315,0.07780503676184312
31070,0.09241499142997062,2503.159773414822,6398.298284982575,1266.661462159853,5131.636822822722,0.0777952917409604
31075,0.09242986349167483,2541.9273608830226,6400.466350805504,1281.6338497051017,5118.832501100402,0.07778101486058028
31080,0.09244473555337904,2579.8792839497523,6403.717825480053,1297.3916493545798,5106.326176125473,0.0777621005695827
31085,0.09245960761508325,2616.515166910141,6407.418600179059,1313.148140587634,5094.270459591425,0.07774226091862403
31090,0.09247447967678746,2651.2657773818614,6410.952494637442,1328.1737086270207,5082.778786010422,0.07774456555795016
31095,0.09248935173849167,2683.5182034182008,6413.744922917771,1341.8458827623006,5071.89904015547,0.07774110900418754
31100,0.09250422380019588,2712.652912737526,6415.283771263921,1353.691854649095,5061.591916614826,0.07773181540139111
31105,0.09251909586190009,2738.08930719937,6415.136884690398,1363.4198930020527,5051.716991688345,0.07771668253705599
31110,0.0925339679236043,2759.3347772453085,6412.965789069896,1370.937105554752,5042.028683515145,0.07769578648164506
31115,0.09254883998530852,2776.0312185836415,6408.535474158783,1376.3522892415904,5032.183184917192,0.07769416072801484
